genome.genome_id	genome.genome_name	genome.genome_quality	genome.genome_status	genome.patric_cds	genome.genome_length	genome.checkm_completeness	genome.checkm_contamination	genome.contigs	genome.contig_n50	genome.contig_l50	genome.coarse_consistency	genome.fine_consistency
1313.14157	Streptococcus pneumoniae strain Hermans-1018	Good	WGS	2393	2140189	100	0.1	331	24583	27	99.7	98.7
1313.14159	Streptococcus pneumoniae strain Hermans-1342	Good	WGS	2191	2012724	100	0.2	236	32550	21	99.8	99.4
1313.14163	Streptococcus pneumoniae strain Hermans-716	Good	WGS	2280	2100295	100	0.2	287	26554	24	99.7	98.9
1313.14167	Streptococcus pneumoniae strain PMEN-25	Good	WGS	2203	2060544	100	0	259	33178	20	99.2	98.7
1313.14179	Streptococcus pneumoniae strain Hermans-718	Good	WGS	2255	2070648	100	0.3	317	24724	27	99.6	99.3
1313.14185	Streptococcus pneumoniae strain PMEN-8	Good	WGS	2377	2115834	100	0.2	326	24220	25	99.3	98.7
1313.14187	Streptococcus pneumoniae strain PMEN-13	Good	WGS	2477	2202638	99.4	0.2	342	26746	26	99.4	98.7
1313.14188	Streptococcus pneumoniae strain Hermans-1277	Good	WGS	2204	2039552	100	0	268	28875	24	99.8	99.2
1313.14189	Streptococcus pneumoniae strain Hermans-930	Good	WGS	2332	2108420	100	0.2	314	29622	23	99.6	98.7
1313.14193	Streptococcus pneumoniae strain Hermans-894	Good	WGS	2398	2141845	99.5	1.5	351	22567	31	99.3	98.9
1313.14197	Streptococcus pneumoniae strain Hermans-1655	Good	WGS	2302	2076803	100	0	253	32366	21	99.8	99.3
1313.14199	Streptococcus pneumoniae strain Hermans-368	Good	WGS	2295	2087300	100	0.5	302	28349	25	99.4	98.4
1313.14201	Streptococcus pneumoniae strain Hermans-33	Good	WGS	2343	2133831	100	1.4	262	30654	23	99.6	99.2
1313.14202	Streptococcus pneumoniae strain Hermans-907	Good	WGS	2371	2096854	100	0.4	292	28182	22	99.7	99.3
1313.14205	Streptococcus pneumoniae strain Hermans-110	Good	WGS	2374	2136681	100	0.2	371	24964	27	99.5	99
1313.14206	Streptococcus pneumoniae strain Hermans-721	Good	WGS	2455	2159558	100	0	382	29839	24	99.6	99
1313.14207	Streptococcus pneumoniae strain Hermans-47	Good	WGS	2256	2066066	100	0.2	299	27868	24	99.7	98.9
1313.14216	Streptococcus pneumoniae strain Hermans-1663	Good	WGS	2328	2091348	100	0	345	24009	26	99.3	98.7
1313.14217	Streptococcus pneumoniae strain Hermans-1090	Good	WGS	2256	2064420	100	0.5	266	29533	24	99.6	99.1
1313.14220	Streptococcus pneumoniae strain Hermans-542	Good	WGS	2236	2031535	100	0.4	241	32568	19	99.6	99
1313.14221	Streptococcus pneumoniae strain Hermans-740	Good	WGS	2147	2014867	100	0.3	230	31633	19	99.4	98.8
1313.14223	Streptococcus pneumoniae strain Hermans-1505	Good	WGS	2259	2070512	100	0.2	331	26424	26	99.8	98.9
1313.14228	Streptococcus pneumoniae strain Hermans-1083	Good	WGS	2309	2088684	100	0.3	309	32353	23	99.9	99.1
1313.14229	Streptococcus pneumoniae strain Hermans-726	Good	WGS	2250	2055403	100	0.6	239	33673	20	99.6	99.2
1313.14231	Streptococcus pneumoniae strain Hermans-1022	Good	WGS	2324	2092857	100	0.2	320	25655	26	99.8	99.3
1313.14237	Streptococcus pneumoniae strain Hermans-1134	Good	WGS	2412	2170039	100	0.8	320	24596	24	99.1	98.4
1313.14240	Streptococcus pneumoniae strain Hermans-113	Good	WGS	2231	2031542	100	0.1	243	35223	19	99.6	99.1
1313.14241	Streptococcus pneumoniae strain Hermans-192	Good	WGS	2348	2090906	100	0.2	317	26468	26	99.6	99
1313.14243	Streptococcus pneumoniae strain Hermans-7	Good	WGS	2268	2067992	100	0.2	318	25979	26	99.7	98.9
1313.14244	Streptococcus pneumoniae strain Hermans-1554	Good	WGS	2315	2105605	100	0	304	29517	24	99.6	98.7
1313.14247	Streptococcus pneumoniae strain Hermans-435	Good	WGS	2504	2180999	100	0	361	30267	23	99.7	99.2
1313.14254	Streptococcus pneumoniae strain Hermans-1144	Good	WGS	2432	2128280	100	0	438	22602	29	99.3	98.6
1313.14277	Streptococcus pneumoniae strain Hermans-1596	Good	WGS	2408	2140776	100	0	364	25298	26	99.7	98.8
1313.14281	Streptococcus pneumoniae strain Hermans-387	Good	WGS	2404	2098614	100	0	377	25929	24	99.4	99
1313.14282	Streptococcus pneumoniae strain Hermans-661	Good	WGS	2434	2117856	100	0	345	28103	26	99.3	98.6
1313.14286	Streptococcus pneumoniae strain Hermans-658	Good	WGS	2385	2120632	100	0	342	25580	25	99.5	99
1313.14288	Streptococcus pneumoniae strain Hermans-272	Good	WGS	2433	2166200	100	0.5	329	32229	21	99.3	98.8
1313.14290	Streptococcus pneumoniae strain Hermans-1190	Good	WGS	2295	2084743	100	0.1	316	28067	25	99.8	99.2
1313.14292	Streptococcus pneumoniae strain Hermans-1635	Good	WGS	2403	2114790	100	0.3	381	28691	26	99.8	99.3
1313.14295	Streptococcus pneumoniae strain Hermans-809	Good	WGS	2421	2159168	100	0.2	359	27515	25	99.6	98.6
1314.471	Streptococcus pyogenes strain FDAARGOS_190	Good	WGS	1756	1763874	100	0	1	1763874	1	99.9	99.9
1000570.31	Streptococcus anginosus SK52 = DSM 20563 strain ATCC 33397	Good	WGS	1894	1904351	98.3	0.5	9	1099967	1	99.8	99.3
119602.146	Streptococcus dysgalactiae subsp. equisimilis strain C161L1	Good	WGS	2241	2121729	100	1.8	317	61959	10	99	98.3
889205.9	Streptococcus pseudopneumoniae ATCC BAA-960 strain CCUG 49455	Good	WGS	2469	2172620	99.3	1	86	59446	12	100	99.3
1260132.3	Streptococcus parauberis KCTC 11980BP	Good	WGS	2225	2110474	98.3	4.9	66	113187	7	99	97.2
1313.16006	Streptococcus pneumoniae strain M16057	Good	WGS	2160	2063545	100	0.2	13	490537	2	99.6	99.2
1313.16007	Streptococcus pneumoniae strain M17873	Good	WGS	2234	2074255	100	0.9	39	152623	5	99.6	98.7
1313.16012	Streptococcus pneumoniae strain M17891	Good	WGS	2165	2062611	100	0.5	20	209348	3	99.6	99
1313.16015	Streptococcus pneumoniae strain M17870	Good	WGS	2334	2118327	100	0.9	81	89551	10	99.5	98.7
1077464.33	Streptococcus oralis subsp. tigurinus strain osk_001	Good	Complete	1869	1889005	99.8	0.7	1	1889005	1	99.7	99.3
1305.145	Streptococcus sanguinis strain NCTC11085	Good	Complete	2385	2449527	99.8	1.9	1	2449527	1	99.6	99.2
1305.146	Streptococcus sanguinis strain NCTC11086	Good	Complete	2269	2331387	99.8	1.2	1	2331387	1	99.8	99.3
1311.1754	Streptococcus agalactiae strain NCTC11360	Good	WGS	2088	2078787	100	0.9	3	1587255	1	99.8	99.2
1313.15088	Streptococcus pneumoniae strain 27401	Good	WGS	2161	2063145	100	0	65	68925	9	99.7	98.9
1313.15893	Streptococcus pneumoniae strain UOS_7146 strain 3063STDY5801808	Good	WGS	2281	2131248	100	0.8	38	128560	6	99.3	98.6
1313.16017	Streptococcus pneumoniae strain UOS_6109 strain 3063STDY5861126	Good	WGS	2231	2094118	100	0.5	58	73412	10	99.3	98.8
1314.436	Streptococcus pyogenes strain ISR	Good	WGS	1935	1868156	100	0	33	134362	5	99.9	99.6
1314.439	Streptococcus pyogenes strain ISR5	Good	WGS	1907	1844829	100	0	30	219677	4	99.9	99.8
1314.441	Streptococcus pyogenes strain ISR1	Good	WGS	1911	1823729	100	0	29	171252	4	99.9	99.6
1314.445	Streptococcus pyogenes strain ISR4	Good	WGS	1835	1800964	100	0	16	221880	2	99.9	99.6
1314.726	Streptococcus pyogenes strain NCTC8328	Good	Complete	1861	1864452	100	0	1	1864452	1	99.9	99.8
1314.810	Streptococcus pyogenes strain NCTC2218	Good	WGS	1972	1899728	100	0	2	1866786	1	99.9	99.6
1314.816	Streptococcus pyogenes strain NCTC10872	Good	WGS	2113	1994435	100	0	3	1970210	1	100	99.5
1338.31	Streptococcus intermedius strain TYG1620	Good	Complete	2060	2006877	97.4	0.7	1	2006877	1	99.9	99.6
1340.4	Streptococcus porcinus strain NCTC10999	Good	Complete	1978	2033046	98.6	1.4	1	2033046	1	99.1	98.6
40041.59	Streptococcus equi subsp. zooepidemicus strain NCTC11824	Good	Complete	2065	2079111	100	0	1	2079111	1	99.9	99.6
78535.6	Streptococcus viridans strain NCTC1080	Good	WGS	1966	1996613	98.3	0.8	2	1981943	1	99.4	99
1313.11352	Streptococcus pneumoniae strain SMRU7	Good	WGS	2329	2157928	100	0.2	69	58390	13	99.5	99
1313.10521	Streptococcus pneumoniae strain SMRU8	Good	WGS	2398	2241540	100	0.2	76	47746	16	99.6	98.7
1313.10456	Streptococcus pneumoniae strain SMRU10	Good	WGS	2134	2031971	100	0.3	72	62766	10	99.7	99.1
1313.12526	Streptococcus pneumoniae strain SMRU15	Good	WGS	2337	2172457	100	0.8	57	63848	10	99.5	98.7
1313.11531	Streptococcus pneumoniae strain SMRU21	Good	WGS	2178	2043017	100	0.7	57	68140	9	99.5	98.6
1313.11326	Streptococcus pneumoniae strain SMRU24	Good	WGS	2211	2142122	100	0	95	47286	15	99.3	98.7
1313.11165	Streptococcus pneumoniae strain SMRU26	Good	WGS	2141	2042822	100	0.2	60	56295	9	99.6	99
1313.11251	Streptococcus pneumoniae strain SMRU31	Good	WGS	2243	2114211	100	0.3	135	26497	21	99.5	98.8
1313.10790	Streptococcus pneumoniae strain SMRU32	Good	WGS	2306	2143718	100	0.2	135	30492	23	99.5	98.8
1313.10955	Streptococcus pneumoniae strain SMRU38	Good	WGS	2111	1993636	100	0.4	61	67524	12	99.5	98.7
1313.12529	Streptococcus pneumoniae strain SMRU51	Good	WGS	2357	2193160	100	0.2	82	53489	12	99.6	98.9
1313.10656	Streptococcus pneumoniae strain SMRU53	Good	WGS	2103	1989197	100	0	39	127572	6	99.8	99.1
1313.11402	Streptococcus pneumoniae strain SMRU56	Good	WGS	2297	2167121	98.9	0.5	58	61004	11	99.5	99.2
1313.10284	Streptococcus pneumoniae strain SMRU58	Good	WGS	2149	2041406	100	0.4	81	51429	12	99.4	98.6
1313.12508	Streptococcus pneumoniae strain SMRU59	Good	WGS	2239	2162735	100	0.2	68	56922	12	99.3	98.7
1313.11211	Streptococcus pneumoniae strain SMRU62	Good	WGS	2181	2060491	100	1	56	62788	9	99.6	98.8
1313.12512	Streptococcus pneumoniae strain SMRU63	Good	WGS	2367	2174901	100	0.3	75	63588	11	99.3	99
1313.12517	Streptococcus pneumoniae strain SMRU68	Good	WGS	2161	2037766	100	0.2	42	112312	6	99.6	98.8
1313.11518	Streptococcus pneumoniae strain SMRU70	Good	WGS	2287	2146024	100	0.2	71	56997	13	99.5	98.8
1313.10871	Streptococcus pneumoniae strain SMRU71	Good	WGS	2240	2078645	99.7	0.3	55	71937	10	99.3	98.3
1313.11099	Streptococcus pneumoniae strain SMRU73	Good	WGS	2240	2074357	100	0.3	104	41099	15	99.4	98.9
1313.12514	Streptococcus pneumoniae strain SMRU74	Good	WGS	2209	2086954	100	0.2	63	70162	10	99.4	98.9
1313.11442	Streptococcus pneumoniae strain SMRU75	Good	WGS	2178	2051704	100	0.2	74	52585	13	99.5	98.8
1313.11551	Streptococcus pneumoniae strain SMRU76	Good	WGS	2275	2117803	100	0.3	61	82154	8	99.4	98.8
1313.12515	Streptococcus pneumoniae strain SMRU77	Good	WGS	2345	2150536	100	0.5	78	54862	14	99.7	99
1313.11530	Streptococcus pneumoniae strain SMRU78	Good	WGS	2296	2136763	100	0.8	78	56741	14	99.6	98.9
1313.10959	Streptococcus pneumoniae strain SMRU80	Good	WGS	2239	2104153	100	0.2	51	68093	10	99.7	99
1313.12520	Streptococcus pneumoniae strain SMRU82	Good	WGS	2272	2105442	100	0.4	69	56410	13	99.5	98.8
1313.11156	Streptococcus pneumoniae strain SMRU83	Good	WGS	2283	2107695	100	0.1	62	58421	13	99.5	98.7
1313.10318	Streptococcus pneumoniae strain SMRU86	Good	WGS	2132	2002494	100	0	82	48589	13	99.8	99.2
1313.11320	Streptococcus pneumoniae strain SMRU90	Good	WGS	2333	2174085	96.3	1	119	40763	18	100	99.7
1313.10861	Streptococcus pneumoniae strain SMRU91	Good	WGS	2026	1942202	100	0	59	54521	9	99.5	99.3
1313.10910	Streptococcus pneumoniae strain SMRU94	Good	WGS	2183	2083142	100	0.3	69	50703	14	99.4	99
1313.11741	Streptococcus pneumoniae strain SMRU100	Good	WGS	2248	2154220	99.8	0.3	53	89943	8	99.5	98
1313.12495	Streptococcus pneumoniae strain SMRU110	Good	WGS	2369	2153242	100	0.2	75	104098	7	99.3	98.6
1313.11241	Streptococcus pneumoniae strain SMRU111	Good	WGS	2282	2132242	100	1.3	50	83513	10	99.6	98.7
1313.10009	Streptococcus pneumoniae strain SMRU113	Good	WGS	2452	2275114	100	0.6	54	89994	8	99.6	98.1
1313.10734	Streptococcus pneumoniae strain SMRU114	Good	WGS	2244	2118544	100	0	67	57181	12	99.9	99.3
1313.11053	Streptococcus pneumoniae strain SMRU118	Good	WGS	2365	2208052	100	0.2	69	63106	12	99.1	97.9
1313.10587	Streptococcus pneumoniae strain SMRU120	Good	WGS	2161	2048937	100	0.4	62	64188	10	99.3	98.7
1313.10732	Streptococcus pneumoniae strain SMRU125	Good	WGS	2228	2088158	99.7	0.2	65	48985	13	99.3	98.7
1313.10676	Streptococcus pneumoniae strain SMRU126	Good	WGS	2219	2095687	100	0	56	74432	10	99.6	99.1
1313.12423	Streptococcus pneumoniae strain SMRU132	Good	WGS	2197	2076067	100	0.1	68	68674	10	99.6	98.9
1313.10462	Streptococcus pneumoniae strain SMRU133	Good	WGS	2279	2161526	100	0.2	59	59869	13	99.5	98.8
1313.11304	Streptococcus pneumoniae strain SMRU140	Good	WGS	2129	2019087	100	0	38	103750	6	99.4	99.1
1313.12425	Streptococcus pneumoniae strain SMRU143	Good	WGS	2177	2020169	98.8	1.2	57	48874	11	99.6	98.9
1313.10705	Streptococcus pneumoniae strain SMRU144	Good	WGS	2131	2018647	100	0.2	32	103381	6	99.4	99.1
1313.10799	Streptococcus pneumoniae strain SMRU146	Good	WGS	2240	2085194	100	1.1	53	71290	11	99.3	98.7
1313.11972	Streptococcus pneumoniae strain SMRU149	Good	WGS	2278	2106544	100	0.6	87	46373	14	99.3	98.6
1313.12455	Streptococcus pneumoniae strain SMRU151	Good	WGS	2275	2104272	100	2.6	80	59401	13	99.4	97.6
1313.10390	Streptococcus pneumoniae strain SMRU153	Good	WGS	2277	2104914	100	3.7	117	38289	16	99.4	97.6
1313.11900	Streptococcus pneumoniae strain SMRU158	Good	WGS	2431	2240080	99.7	1.2	82	43797	16	99.7	98.2
1313.10272	Streptococcus pneumoniae strain SMRU162	Good	WGS	2150	2007970	100	1.1	51	75071	10	99.5	98.7
1313.11123	Streptococcus pneumoniae strain SMRU165	Good	WGS	2301	2096440	100	3.4	140	32348	20	99.5	97.9
1313.10750	Streptococcus pneumoniae strain SMRU166	Good	WGS	2179	2045871	100	1.7	104	38568	18	99.3	98.2
1313.10824	Streptococcus pneumoniae strain SMRU167	Good	WGS	2107	1992585	100	1.3	80	44633	14	99.5	98.6
1313.10049	Streptococcus pneumoniae strain SMRU179	Good	WGS	2209	2121245	99.8	0.4	39	103769	6	99.5	98.7
1313.11204	Streptococcus pneumoniae strain SMRU181	Good	WGS	2251	2092747	100	0.1	85	38963	16	99.5	98.7
1313.12499	Streptococcus pneumoniae strain SMRU188	Good	WGS	2193	2076021	100	0.7	65	50847	12	99.6	98.8
1313.11754	Streptococcus pneumoniae strain SMRU190	Good	WGS	2258	2110648	100	0.2	39	94175	7	99.6	98.7
1313.10508	Streptococcus pneumoniae strain SMRU191	Good	WGS	2304	2166688	99.8	0.2	57	81828	10	99.5	98.9
1313.11043	Streptococcus pneumoniae strain SMRU192	Good	WGS	2370	2164288	100	0	62	80369	9	99.6	99
1313.11937	Streptococcus pneumoniae strain SMRU193	Good	WGS	2345	2180264	100	0.7	35	103824	7	99.4	97.6
1313.10083	Streptococcus pneumoniae strain SMRU194	Good	WGS	2259	2109312	100	0.2	77	55888	12	99.3	98.7
1313.11602	Streptococcus pneumoniae strain SMRU196	Good	WGS	2087	2000084	100	0.3	38	75660	8	99.6	99
1313.11017	Streptococcus pneumoniae strain SMRU198	Good	WGS	2283	2161159	100	3	51	63964	12	99.5	98.7
1313.12419	Streptococcus pneumoniae strain SMRU201	Good	WGS	2186	2043572	100	1.1	26	118636	6	99.8	99
1313.10352	Streptococcus pneumoniae strain SMRU202	Good	WGS	2139	2057302	99.2	0	32	128471	6	99.6	98.9
1313.11105	Streptococcus pneumoniae strain SMRU205	Good	WGS	2191	2086610	100	0.3	51	72633	9	99.4	99
1313.10892	Streptococcus pneumoniae strain SMRU207	Good	WGS	2153	2042857	100	0.5	36	118694	6	99.6	99
1313.10348	Streptococcus pneumoniae strain SMRU210	Good	WGS	2272	2113158	100	0.2	50	80446	10	99.5	98.8
1313.10700	Streptococcus pneumoniae strain SMRU212	Good	WGS	2291	2150668	100	0.2	66	58035	12	99.5	98.8
1313.11443	Streptococcus pneumoniae strain SMRU214	Good	WGS	2287	2141201	99.5	0	40	89667	8	99.6	98
1313.11496	Streptococcus pneumoniae strain SMRU217	Good	WGS	2313	2152172	100	1	50	74659	10	99.5	98.8
1313.10762	Streptococcus pneumoniae strain SMRU220	Good	WGS	2239	2110424	98.9	0.8	57	77223	8	99.5	99.2
1313.11493	Streptococcus pneumoniae strain SMRU222	Good	WGS	2166	2060234	100	0	39	86819	5	99.6	98.1
1313.11128	Streptococcus pneumoniae strain SMRU230	Good	WGS	2220	2121400	99.4	0.5	64	56023	11	99.4	99
1313.12433	Streptococcus pneumoniae strain SMRU237	Good	WGS	2201	2108338	100	0	59	68863	11	99.5	98.7
1313.12408	Streptococcus pneumoniae strain SMRU241	Good	WGS	2248	2091706	100	0	46	96403	6	99.4	99.1
1313.11085	Streptococcus pneumoniae strain SMRU244	Good	WGS	2286	2142625	100	0.2	51	113437	7	99.4	97.9
1313.11968	Streptococcus pneumoniae strain SMRU254	Good	WGS	2131	2036681	100	0.3	40	79260	8	99.6	99
1313.10708	Streptococcus pneumoniae strain SMRU255	Good	WGS	2247	2097022	100	0	76	62917	11	99.3	98.8
1313.10934	Streptococcus pneumoniae strain SMRU256	Good	WGS	2353	2153878	100	0	67	61559	12	99.7	99.1
1313.11308	Streptococcus pneumoniae strain SMRU258	Good	WGS	2252	2083807	100	0.2	61	70892	11	99.7	98.9
1313.11100	Streptococcus pneumoniae strain SMRU259	Good	WGS	2174	2077642	100	0	66	55898	13	99.3	98.8
1313.10908	Streptococcus pneumoniae strain SMRU262	Good	WGS	2128	2006829	100	0	44	69775	10	99.5	99
1313.12469	Streptococcus pneumoniae strain SMRU266	Good	WGS	2175	2062404	100	0.9	70	46246	14	99.6	98.8
1313.11399	Streptococcus pneumoniae strain SMRU267	Good	WGS	2374	2137215	100	1.8	140	32343	21	99.6	98.7
1313.11720	Streptococcus pneumoniae strain SMRU268	Good	WGS	2225	2092849	99.8	0.7	92	43139	16	99.5	98.7
1313.5689	Streptococcus pneumoniae strain 11A	Good	WGS	2184	2042656	100	0	46	75796	8	99.5	98.9
1313.11783	Streptococcus pneumoniae strain SMRU277	Good	WGS	2224	2076585	99.8	1.3	106	40518	18	99.3	98.3
1313.11465	Streptococcus pneumoniae strain SMRU278	Good	WGS	2521	2317466	100	1.1	112	39316	16	99.4	98.6
1313.11840	Streptococcus pneumoniae strain SMRU282	Good	WGS	2298	2132268	100	1.5	105	34066	20	99.6	98.4
1313.12441	Streptococcus pneumoniae strain SMRU289	Good	WGS	2208	2070317	100	0.8	77	47202	14	99.6	98.8
1313.10102	Streptococcus pneumoniae strain SMRU290	Good	WGS	2439	2232713	100	1.1	128	33879	21	99.6	98.5
1313.11699	Streptococcus pneumoniae strain SMRU292	Good	WGS	2366	2148267	100	4	151	32216	18	99.6	97.9
1313.12485	Streptococcus pneumoniae strain SMRU293	Good	WGS	2109	1992412	100	1.1	73	46771	11	99.6	98.7
1313.10856	Streptococcus pneumoniae strain SMRU295	Good	WGS	2366	2147628	100	0.8	156	31441	22	99.7	98.9
1313.11656	Streptococcus pneumoniae strain SMRU300	Good	WGS	2396	2209278	100	1.8	146	31197	24	99.7	98.6
1313.12413	Streptococcus pneumoniae strain SMRU302	Good	WGS	2369	2169267	100	1.5	125	32577	21	99.1	98.4
1313.10709	Streptococcus pneumoniae strain SMRU304	Good	WGS	2185	2059597	99.8	1.2	36	86966	6	99.5	98.7
1313.10605	Streptococcus pneumoniae strain SMRU315	Good	WGS	2452	2243877	100	0.2	96	53605	13	99.7	99
1313.11886	Streptococcus pneumoniae strain SMRU318	Good	WGS	2167	2071641	99.7	1.2	38	101363	8	99.3	98.4
1313.10682	Streptococcus pneumoniae strain SMRU320	Good	WGS	2379	2182762	100	0.8	65	59795	11	99.5	98.6
1313.10075	Streptococcus pneumoniae strain SMRU323	Good	WGS	2365	2161762	100	0.2	66	63363	11	99.6	99
1313.12449	Streptococcus pneumoniae strain SMRU329	Good	WGS	2227	2075062	99.7	0	55	61964	11	99.8	98.9
1313.11446	Streptococcus pneumoniae strain SMRU330	Good	WGS	2216	2067011	100	0	49	97082	8	99.8	99.2
1313.11038	Streptococcus pneumoniae strain SMRU335	Good	WGS	2271	2156697	100	0.2	52	68459	11	99.5	98.8
1313.10942	Streptococcus pneumoniae strain SMRU337	Good	WGS	2123	2035824	100	0.2	56	69904	11	99.7	99.1
1313.12471	Streptococcus pneumoniae strain SMRU340	Good	WGS	2124	2021823	100	0.2	59	56390	12	99.3	98.7
1313.10645	Streptococcus pneumoniae strain SMRU341	Good	WGS	2371	2226284	99.8	5.9	168	43040	15	99.3	96
1313.10795	Streptococcus pneumoniae strain SMRU344	Good	WGS	2238	2115782	98.8	0.8	52	60925	10	99.5	99.1
1313.12406	Streptococcus pneumoniae strain SMRU348	Good	WGS	2230	2133133	100	1.3	70	58394	10	99.6	98.9
1313.12421	Streptococcus pneumoniae strain SMRU349	Good	WGS	2129	2008607	100	0.2	50	86913	7	99.5	98.9
1313.11490	Streptococcus pneumoniae strain SMRU351	Good	WGS	2157	2040035	99.8	0.5	83	43670	15	99.6	98.8
1313.10931	Streptococcus pneumoniae strain SMRU354	Good	WGS	2120	2003892	99.8	0.6	74	54911	12	99.6	98.7
1313.10322	Streptococcus pneumoniae strain SMRU355	Good	WGS	2186	2083275	100	0.3	55	77118	9	99.4	99
1313.10940	Streptococcus pneumoniae strain SMRU357	Good	WGS	2240	2101423	100	0	61	78148	10	99.9	99.2
1313.10038	Streptococcus pneumoniae strain SMRU360	Good	WGS	2213	2095629	100	0	63	73313	10	99.3	98.8
1313.10500	Streptococcus pneumoniae strain SMRU362	Good	WGS	2284	2147286	100	1.5	87	48662	15	99.5	98.2
1313.12474	Streptococcus pneumoniae strain SMRU365	Good	WGS	2186	2051446	100	0.9	91	42353	15	99.3	98.6
1313.12445	Streptococcus pneumoniae strain SMRU370	Good	WGS	2315	2159774	100	1.5	103	39531	18	99.4	98.9
1313.10561	Streptococcus pneumoniae strain SMRU373	Good	WGS	2156	2049341	100	0.9	50	84444	9	99.9	99.1
1313.12467	Streptococcus pneumoniae strain SMRU377	Good	WGS	2239	2094599	100	0.5	82	52184	12	99.7	98.8
1313.11941	Streptococcus pneumoniae strain SMRU379	Good	WGS	2207	2052932	100	1.1	82	48598	14	99.5	98.4
1313.11238	Streptococcus pneumoniae strain SMRU382	Good	WGS	2214	2083690	100	0.6	81	48407	16	99.3	98.7
1313.11582	Streptococcus pneumoniae strain SMRU383	Good	WGS	2216	2075806	100	0.5	71	49301	16	99.7	98.9
1313.10104	Streptococcus pneumoniae strain SMRU388	Good	WGS	2131	1993701	100	2.1	92	35691	16	99.9	98.9
1313.11480	Streptococcus pneumoniae strain SMRU389	Good	WGS	2216	2066798	100	1.4	90	41325	13	99.6	98.6
1313.10417	Streptococcus pneumoniae strain SMRU391	Good	WGS	2190	2096089	100	1	108	40964	15	99.5	98.8
1313.10832	Streptococcus pneumoniae strain SMRU393	Good	WGS	2365	2170770	100	3.2	153	27062	26	99.5	97.8
1313.12487	Streptococcus pneumoniae strain SMRU395	Good	WGS	2252	2089163	100	1.3	116	28711	22	99.6	98.7
1313.12482	Streptococcus pneumoniae strain SMRU396	Good	WGS	2302	2103011	100	2.2	140	33602	18	99.5	98.4
1313.11097	Streptococcus pneumoniae strain SMRU404	Good	WGS	2223	2135486	100	0.5	150	27308	25	99.3	98.5
1313.12483	Streptococcus pneumoniae strain SMRU406	Good	WGS	2185	2044511	100	0.8	117	35265	17	99.3	98.3
1313.10602	Streptococcus pneumoniae strain SMRU414	Good	WGS	2190	2081683	99.2	0.9	102	37860	18	99.3	98.6
1313.12472	Streptococcus pneumoniae strain SMRU415	Good	WGS	2338	2151488	100	0.6	69	56786	12	99.5	98.7
1313.11857	Streptococcus pneumoniae strain SMRU416	Good	WGS	2238	2075982	100	0	42	132381	7	99.8	99.2
1313.11300	Streptococcus pneumoniae strain SMRU420	Good	WGS	2425	2205975	100	0.6	157	35082	21	99.6	98.9
1313.11279	Streptococcus pneumoniae strain SMRU423	Good	WGS	2280	2116450	100	0.2	46	72161	9	99.4	98.7
1313.10874	Streptococcus pneumoniae strain SMRU426	Good	WGS	2231	2128488	100	0.5	82	48704	13	99.5	98.7
1313.11163	Streptococcus pneumoniae strain SMRU427	Good	WGS	2123	2035425	100	0.6	69	72665	11	99.6	98.9
1313.10174	Streptococcus pneumoniae strain SMRU429	Good	WGS	2308	2115777	100	0.7	73	52056	14	99.5	98.6
