genome.genome_id	genome.additional_metadata	genome.altitude	genome.antimicrobial_resistance	genome.antimicrobial_resistance_evidence	genome.assembly_accession	genome.assembly_method	genome.bioproject_accession	genome.biosample_accession	genome.biovar	genome.body_sample_site	genome.body_sample_subsite	genome.cds	genome.cds_ratio	genome.cell_shape	genome.checkm_completeness	genome.checkm_contamination	genome.chromosomes	genome.class	genome.coarse_consistency	genome.collection_date	genome.collection_year	genome.common_name	genome.completion_date	genome.contig_l50	genome.contig_n50	genome.contigs	genome.core_families	genome.core_family_ratio	genome.culture_collection	genome.date_inserted	genome.date_modified	genome.depth	genome.disease	genome.family	genome.fine_consistency	genome.gc_content	genome.genbank_accessions	genome.genome_id	genome.genome_length	genome.genome_name	genome.genome_quality	genome.genome_quality_flags	genome.genome_status	genome.genus	genome.geographic_location	genome.gram_stain	genome.habitat	genome.host_age	genome.host_gender	genome.host_health	genome.host_name	genome.hypothetical_cds	genome.hypothetical_cds_ratio	genome.isolation_comments	genome.isolation_country	genome.isolation_site	genome.isolation_source	genome.kingdom	genome.latitude	genome.longitude	genome.missing_core_family_ids	genome.mlst	genome.motility	genome.ncbi_project_id	genome.nearest_genomes	genome.optimal_temperature	genome.order	genome.organism_name	genome.other_clinical	genome.other_environmental	genome.other_typing	genome.outgroup_genomes	genome.owner	genome.oxygen_requirement	genome.p2_genome_id	genome.partial_cds	genome.partial_cds_ratio	genome.pathovar	genome.patric_cds	genome.phylum	genome.plasmids	genome.plfam_cds	genome.plfam_cds_ratio	genome.public	genome.publication	genome.reference_genome	genome.refseq_accessions	genome.refseq_cds	genome.refseq_project_id	genome.rrna	genome.salinity	genome.sequencing_centers	genome.sequencing_depth	genome.sequencing_platform	genome.sequencing_status	genome.serovar	genome.species	genome.sporulation	genome.sra_accession	genome.strain	genome.taxon_id	genome.taxon_lineage_ids	genome.taxon_lineage_names	genome.taxonomy	genome.temperature_range	genome.text	genome.trna	genome.type_strain	genome.user_read	genome.user_write
1359.66	biomaterial_provider:Prof Douwe van Sinderen, School of Microbiology, University College Cork, Western Road, Cork, Ireland::sample_type:Single cell::collected_by:University College Cork					SMRT v. 2.3.0	PRJNA320719	SAMN04956304				2549	1.07		100	0	1	Bacilli	99.3	2012	2012	Lactococcus_lactis_subsp_cremoris	2017-04-04T00:00:00Z	1	2248099	7				2017-05-28T07:25:44.505Z	2017-05-28T07:25:44.505Z			Streptococcaceae	98.9	35.77	CP015907,CP016707,CP016708,CP016709,CP016710,CP016711,CP016712	1359.66	2390386	Lactococcus lactis subsp. cremoris strain UC109	Good		Complete	Lactococcus	United States							705	0.28		United States		Dairy fermentation	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2549	Firmicutes	6	2549	1	1	28356072			2250		19		University College Cork	134.74	PacBio RS			Lactococcus lactis subsp. cremoris			UC109	1359	131567::2::1783272::1239::91061::186826::1300::1357::1358::1359	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. cremoris	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. cremoris			62			
1360.457	sample_type:pure culture::collected_by:USDA ARS FTDP				GCA_003176835.1	HGAP v.3 as available in the SMRT	PRJNA445480	SAMN08792430				2673	1.01		100	0.5	1	Bacilli	99.9	2014-04-02	2014	Lactococcus_lactis_subsp_lactis	2018-05-30T00:00:00Z	1	2579381	2				2018-07-15T20:32:37.252Z	2018-07-15T20:32:37.252Z			Streptococcaceae	99.5	34.977932	CP028160,CP028161	1360.457	2639081	Lactococcus lactis subsp. lactis strain 14B4	Good		Complete	Lactococcus	USA: Truckee, California							837	0.31		United States		almond drupe	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2673	Firmicutes	1	2365	0.88	1				2549		6		United States Department of Agriculture, Agricultural Research Service	95.0x	PacBio; Illumina MiSeq			Lactococcus lactis subsp. lactis			14B4	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis			69			
2419773.3	sample_type:cell culture::collected_by:Soo-Jin Kim, Soon-Wo Kwon::identified_by:Soo-Jin Kim, Jun Heo, Soon-Wo Kwon				GCA_003627095.1	RS HGAP Assembly v. 3.0	PRJNA493670	SAMN10141031				2796	1.0136274				1	Bacilli	98.4	2017-05	2017	Lactococcus_sp_1JSPR_7	2018-10-07T00:00:00Z	0	2695154	3			KACC:19319	2018-11-28T20:39:04.690Z	2018-11-28T20:39:04.690Z			Streptococcaceae	96.8	37.37037	CP032627,CP032628,CP032629	2419773.3	2758410	Lactococcus sp. 1JSPR-7	Good		Complete	Lactococcus	South Korea: Jeonju						Trypoxylus dichotomus	1048	0.3748212		South Korea		gut of larva	Bacteria									Lactobacillales						PATRIC@patricbrc.org			6	0.0021459227		2796	Firmicutes	2	1640	0.5865522	1				2541		6		National Institute of Agricultural Sciences	254.0x	PacBio RSII			Lactococcus sp. 1JSPR-7			1JSPR-7	2419773	131567::2::1783272::1239::91061::186826::1300::1357::2419773	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus sp. 1JSPR-7	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus sp. 1JSPR-7			66			
1358.58	sample_type:swab culture				GCF_001540895.1	Edena v. OCT-2013	PRJNA284432	SAMN03702540				2447	1.02		100	0		Bacilli	100	2012	2012	Lactococcus_lactis	2016-01-25T00:00:00Z	5	211027	35				2016-02-29T18:57:04.715Z	2016-02-29T18:57:04.715Z			Streptococcaceae	99.7	35.08	LDEK00000000	1358.58	2392956	Lactococcus lactis strain Ll1596	Good		WGS	Lactococcus	France						Cow, Bos taurus	696	0.28		France		teat canal	Bacteria								C	Lactobacillales						PATRIC@patricbrc.org			0	0		2449	Firmicutes		2446	1	1	26713450			2246		3		Geneva University Hospitals	600.0x	Illumina HiSeq			Lactococcus lactis			Ll1596	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			56			
1380772.3					GCA_000504505.1	Newbler v. 11.1	PRJNA213887	SAMN02469805				2345	1.06	Coccobacilli	100	16.6	0	Bacilli	98.1	2012	2012	Lactococcus_garvieae_TRF1	2013-12-03T00:00:00Z	17	41320	112			 	2014-12-08T22:11:55.148Z	2015-03-16T03:17:09.594Z			Streptococcaceae	93.6	38.5	AVFE00000000	1380772.3	2204914	Lactococcus garvieae TRF1	Good		WGS	Lactococcus	USA: MN	Positive					Rat, Rattus norvegicus	872	0.37	isolated in pure culture from the fecal material of a Timber Rattlesnake (Crotalus horridus), living in the wild	United States		fecal material	Bacteria						PRJNA213887			Lactobacillales	Lactococcus garvieae TRF1					PATRIC		325870	0	0		2345	Firmicutes	0	2345	1	1			-	2243		18		Gateway Technical College	40x	IonTorrent	WGS		Lactococcus garvieae	No		TRF1	1380772	131567::2::1783272::1239::91061::186826::1300::1357::1363::1380772	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus garvieae::Lactococcus garvieae TRF1	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus garvieae; Lactococcus garvieae TRF1			60			
1358.124	sample_type:isolated from whole-body fruit fly homogenates in pure culture by 2x isolation streak on modified MRS medium (PMID for modifed MRS: 24242251)::biomaterial_provider:Peter D. Newell lab, Department of Biological Sciences, State University of New York at Oswego, Oswego, NY 13126, USA::collected_by:Peter D. Newell::identified_by:Peter D. Newell::lab_host:none::passage_history:<5 passages on modified MRS medium (see PMID 24242251)	279.5 m			GCA_002115705.1	Velvet v. 1.2.10	PRJNA384401	SAMN06837735				2575	1.04		100	0		Bacilli	100	Jul-2013	2013	Lactococcus_lactis	2017-04-28T00:00:00Z	4	265635	25				2017-05-29T10:06:31.147Z	2017-05-29T10:06:31.147Z			Streptococcaceae	99.8	34.83	NEQN00000000	1358.124	2478748	Lactococcus lactis strain DmW198	Good		WGS	Lactococcus	USA: New York						Fruit fly, Drosophila melanogaster	829	0.32		United States		whole body homoegenate	Bacteria									Lactobacillales			env_biome:ENVO_01000933			PATRIC@patricbrc.org			0	0		2575	Firmicutes		2562	0.99	1				2464		2		Brigham Young University	760.4x	Illumina HiSeq			Lactococcus lactis			DmW198	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			57			
1358.176	sample_type:metagenomic assembly				GCA_002408325.1	CLC de novo assembler v. 4.4.1	PRJNA348753	SAMN06453852				1965	1.05		97.8	4.3		Bacilli	98.5			Lactococcus_lactis	1900-01-01T00:00:00Z	5	112455	28				2017-11-23T02:39:07.140Z	2017-11-23T02:39:07.140Z			Streptococcaceae	97.6	38.55	DHRS01000000	1358.176	1879266	Lactococcus lactis strain UBA5306	Good		WGS	Lactococcus	USA:New York City							570	0.29		United States		metal	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		1965	Firmicutes		1920	0.98	1						0		University of Queensland	16.16x	Illumina			Lactococcus lactis			UBA5306	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			31			
1358.178	sample_type:metagenomic assembly				GCA_002428135.1	CLC de novo assembler v. 4.4.1	PRJNA348753	SAMN06450856				2365	1.03		100	1.1		Bacilli	99.9			Lactococcus_lactis	2017-10-04T00:00:00Z	6	128232	31				2017-11-23T02:48:40.849Z	2017-11-23T02:48:40.849Z			Streptococcaceae	99.1	34.94	DJAF01000000	1358.178	2290177	Lactococcus lactis strain UBA6009	Good		WGS	Lactococcus	USA:New York City							687	0.29		United States		metal/plastic	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2365	Firmicutes		2354	1	1						1		University of Queensland	13.76x	Illumina			Lactococcus lactis			UBA6009	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			46			
1358.179	sample_type:metagenomic assembly				GCA_002432465.1	CLC de novo assembler v. 4.4.1	PRJNA348753	SAMN06454275				2283	0.99		100	1.1		Bacilli	99.9			Lactococcus_lactis	2017-10-04T00:00:00Z	5	210888	20				2017-11-23T02:48:42.062Z	2017-11-23T02:48:42.062Z			Streptococcaceae	99.3	34.78	DJFI01000000	1358.179	2309994	Lactococcus lactis strain UBA5876	Good		WGS	Lactococcus	USA:New York City							632	0.28		United States		metal	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2283	Firmicutes		2276	1	1						0		University of Queensland	13.93x	Illumina			Lactococcus lactis			UBA5876	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			34			
1358.180	sample_type:metagenomic assembly				GCA_002439375.1	CLC de novo assembler v. 4.4.1	PRJNA348753	SAMN06452486				2393	1.01		100	0.5		Bacilli	99.9			Lactococcus_lactis	1900-01-01T00:00:00Z	5	211295	26				2017-11-23T02:49:43.045Z	2017-11-23T02:49:43.045Z			Streptococcaceae	99.5	34.92	DJUC01000000	1358.180	2361322	Lactococcus lactis strain UBA6292	Good		WGS	Lactococcus	USA:New York City							684	0.29		United States		metal	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2393	Firmicutes		2386	1	1						1		University of Queensland	25.8x	Illumina			Lactococcus lactis			UBA6292	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			45			
1358.409	sample_type:metagenomic assembly				GCA_003450295.1	CLC de novo assembler v. 4.4.1	PRJNA417962	SAMN08017776				2188	1.16		88.9	11		Bacilli	95.9			Lactococcus_lactis	1900-01-01T00:00:00Z	88	7264	307				2018-10-02T07:35:12.972Z	2018-10-02T07:35:12.972Z			Streptococcaceae	93.5	34.99506	DMIH01000000	1358.409	1878714	Lactococcus lactis strain UBA11438	Good		WGS	Lactococcus								530	0.24	recovered from metagenomes available from the Sequence Read Archive			terrestrial	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2188	Firmicutes		2052	0.94	1	30148503			2041		0		University of Queensland	10.15x	Illumina MiSeq			Lactococcus lactis			UBA11438	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			22			
1358.547					GCA_900248205.2		PRJEB23938	SAMEA104458535				3262	1.102271					Bacilli	99.7			Lactococcus_lactis	2018-05-26T00:00:00Z	25	35168	194				2019-02-01T09:35:52.336Z	2019-02-01T09:35:52.336Z			Streptococcaceae	98.8	34.84636	OGTW02000000	1358.547	2959345	Lactococcus lactis	Good		WGS	Lactococcus								915	0.28050277					Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		3262	Firmicutes		3049	0.93470263	1				3018		6		Institute of Biotechnology, University of Helsinki					Lactococcus lactis			Lactococcus lactis	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			54			
1940789.3	collected_by:Cornell University				GCA_002154895.1	SPAdes v. 3.6.2	PRJNA369280	SAMN06284381				2364	0.99		100	0		Bacilli	98.4	2016	2016	Lactococcus_sp_159469	2017-05-22T00:00:00Z	3	352908	59				2017-07-21T18:17:11.601Z	2017-07-21T18:17:11.601Z			Streptococcaceae	97.6	37.67	MUIZ00000000	1940789.3	2397176	Lactococcus sp. 159469 strain 159469	Good		WGS	Lactococcus	United States							957	0.4		United States		abscess on a sugar glider	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2364	Firmicutes		2355	1	1				2311		4		Cornell University	319.0x	Illumina MiSeq			Lactococcus petauri			159469	1940789	131567::2::1783272::1239::91061::186826::1300::1357::1940789	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus petauri	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus petauri			50			
1946732.3	sample_type:metagenomic assembly				GCA_002492645.1	CLC de novo assembler v. 4.4.1	PRJNA348753	SAMN06452332				2086	1.01		95.4	1.6		Bacilli	97.5			Lactococcus_sp_UBA7065	2017-10-10T00:00:00Z	26	26496	111				2017-11-25T16:22:10.796Z	2017-11-25T16:22:10.796Z			Streptococcaceae	96.9	38.97	DKZV01000000	1946732.3	2058608	Lactococcus sp. UBA7065	Good		WGS	Lactococcus	NULL							870	0.42				rat gut	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2086	Firmicutes		2048	0.98	1	28894102					0		University of Queensland	26.35x	Illumina			Lactococcus sp. UBA7065			UBA7065	1946732	131567::2::1783272::1239::91061::186826::1300::1357::1946732	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus sp. UBA7065	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus sp. UBA7065			36			
1946733.3	sample_type:metagenomic assembly				GCA_002492185.1	CLC de novo assembler v. 4.4.1	PRJNA348753	SAMN06457253				2146	1		100	0		Bacilli	97.9			Lactococcus_sp_UBA7128	2017-10-10T00:00:00Z	24	30352	95				2017-11-25T16:16:41.136Z	2017-11-25T16:16:41.136Z			Streptococcaceae	97.6	39.04	DKXK01000000	1946733.3	2149860	Lactococcus sp. UBA7128	Good		WGS	Lactococcus	NULL							890	0.41				rat gut	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2146	Firmicutes		2128	0.99	1	28894102					0		University of Queensland	36.16x	Illumina			Lactococcus sp. UBA7128			UBA7128	1946733	131567::2::1783272::1239::91061::186826::1300::1357::1946733	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus sp. UBA7128	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus sp. UBA7128			25			
1946734.3	sample_type:metagenomic assembly				GCA_002491625.1	CLC de novo assembler v. 4.4.1	PRJNA348753	SAMN06455435				2172	1		100	1.5		Bacilli	98.1			Lactococcus_sp_UBA7157	2017-10-10T00:00:00Z	26	30173	98				2017-11-25T16:11:40.566Z	2017-11-25T16:11:40.566Z			Streptococcaceae	97.5	39.07	DKWH01000000	1946734.3	2171614	Lactococcus sp. UBA7157	Good		WGS	Lactococcus	NULL							902	0.42				rat gut	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2172	Firmicutes		2149	0.99	1	28894102					1		University of Queensland	38.54x	Illumina			Lactococcus sp. UBA7157			UBA7157	1946734	131567::2::1783272::1239::91061::186826::1300::1357::1946734	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus sp. UBA7157	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus sp. UBA7157			27			
1117941.13					GCA_000478255.2		PRJNA196165	SAMN02471376						Cocci				Bacilli				Lactococcus_lactis_subsp_lactis_NCDO_2118	2016-07-26T00:00:00Z			1			NCFB:2118	2017-12-29T23:17:17.262Z	2017-12-29T23:17:17.262Z			Streptococcaceae		32.33	ASAE01000000	1117941.13	37571	Lactococcus lactis subsp. lactis NCDO 2118			Plasmid	Lactococcus	Brazil	Positive	Multiple							isolated from frozen peas	Brazil		frozen peas	Bacteria					No			30C	Lactobacillales						PATRIC@patricbrc.org	Facultative					56	Firmicutes	1			1	25278529			44				Universidade Federal do Para					Lactococcus lactis subsp. lactis			NCDO 2118	1117941	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360::1117941	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis::Lactococcus lactis subsp. lactis NCDO 2118	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis; Lactococcus lactis subsp. lactis NCDO 2118						
1358.234																		Bacilli				Lactococcus_lactis	2016-07-26T00:00:00Z			1				2017-12-30T07:27:15.889Z	2017-12-30T07:27:15.889Z			Streptococcaceae		33.43	X56954	1358.234	2178	Lactococcus lactis			Plasmid	Lactococcus														Bacteria									Lactobacillales						PATRIC@patricbrc.org						5	Firmicutes	1			1	1840693			4									Lactococcus lactis				1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis						
1364.35					GCA_900094145.1		PRJEB11218	SAMEA4356845										Bacilli				Lactococcus_piscium	2016-07-28T00:00:00Z			1				2017-12-30T07:15:40.278Z	2017-12-30T07:15:40.278Z			Streptococcaceae		34.63	FLZT01000000	1364.35	20193	Lactococcus piscium strain CNCM I-4031			Plasmid	Lactococcus														Bacteria									Lactobacillales						PATRIC@patricbrc.org						28	Firmicutes	1			1				26				INRA ONIRIS					Lactococcus piscium			CNCM I-4031	1364	131567::2::1783272::1239::91061::186826::1300::1357::1364	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus piscium	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus piscium						
1360.316					GCA_900088425.1		PRJEB14157	SAMEA4005236										Bacilli				Lactococcus_lactis_subsp_lactis	2016-07-23T00:00:00Z			1				2017-12-30T07:14:09.255Z	2017-12-30T07:14:09.255Z			Streptococcaceae		32.97	LT599053	1360.316	69485	Lactococcus lactis subsp. lactis strain A12			Plasmid	Lactococcus														Bacteria									Lactobacillales						PATRIC@patricbrc.org						102	Firmicutes	1			1				85				UNIVERSITY TOULOUSE III					Lactococcus lactis subsp. lactis			A12	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis						
1360.314					GCA_900088425.1		PRJEB14157	SAMEA4005236										Bacilli				Lactococcus_lactis_subsp_lactis	2016-07-23T00:00:00Z			1				2017-12-30T07:13:37.778Z	2017-12-30T07:13:37.778Z			Streptococcaceae		34.81	LT599051	1360.314	9105	Lactococcus lactis subsp. lactis strain A12			Plasmid	Lactococcus														Bacteria									Lactobacillales						PATRIC@patricbrc.org						10	Firmicutes	1			1				8				UNIVERSITY TOULOUSE III					Lactococcus lactis subsp. lactis			A12	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis						
